prompt_id,annotator1,annotator2
death_penalty_19548,7,7.0
death_penalty_19552,5,9.0
death_penalty_19558,10,10.0
death_penalty_19569,12,12.0
death_penalty_1957,10,10.0
death_penalty_19582,5,5.0
death_penalty_1959,4,4.0
death_penalty_19599,12,12.0
death_penalty_19629,5,5.0
death_penalty_1963,7,7.0
death_penalty_19636,5,
death_penalty_19649,9,9.0
death_penalty_19651,9,9.0
death_penalty_19656,5,5.0
death_penalty_1966,9,9.0
death_penalty_19660,14,14.0
death_penalty_19668,9,9.0
death_penalty_19674,9,9.0
death_penalty_19679,5,5.0
death_penalty_19688,5,
death_penalty_19689,6,6.0
death_penalty_19692,5,5.0
death_penalty_19704,5,5.0
death_penalty_19707,5,5.0
death_penalty_19725,10,
death_penalty_19728,5,
death_penalty_1973,13,13.0
death_penalty_19737,8,5.0
death_penalty_19751,3,
death_penalty_19753,5,5.0
death_penalty_19759,13,13.0
death_penalty_19766,5,
death_penalty_19768,10,10.0
death_penalty_19781,14,14.0
death_penalty_19782,4,5.0
death_penalty_19783,7,
death_penalty_19785,5,5.0
death_penalty_19789,5,5.0
death_penalty_1979,5,
death_penalty_19791,7,7.0
death_penalty_19792,7,
death_penalty_198,5,5.0
death_penalty_19802,5,5.0
death_penalty_1982,4,4.0
death_penalty_19825,5,5.0
death_penalty_19831,3,3.0
death_penalty_19843,7,7.0
death_penalty_19845,5,5.0
death_penalty_19862,7,7.0
death_penalty_19878,5,5.0
death_penalty_19895,5,7.0
death_penalty_19903,9,9.0
death_penalty_19912,5,5.0
death_penalty_19914,10,10.0
death_penalty_19922,4,4.0
death_penalty_19923,5,
death_penalty_19934,4,4.0
death_penalty_19936,5,
death_penalty_19942,5,5.0
death_penalty_19954,9,9.0
death_penalty_19957,5,
death_penalty_19960,14,14.0
death_penalty_19965,14,14.0
death_penalty_19968,5,5.0
death_penalty_19974,14,
death_penalty_19976,7,7.0
death_penalty_19980,4,4.0
death_penalty_19986,5,
death_penalty_19989,5,5.0
death_penalty_19997,3,3.0
death_penalty_20,7,7.0
death_penalty_20000,5,
death_penalty_20001,5,5.0
death_penalty_20006,5,
death_penalty_20017,7,7.0
death_penalty_20019,5,5.0
death_penalty_2002,4,4.0
death_penalty_20023,3,7.0
death_penalty_20024,5,5.0
death_penalty_20031,5,5.0
death_penalty_20033,8,
death_penalty_20034,5,5.0
death_penalty_20038,5,
death_penalty_20048,5,5.0
death_penalty_20049,5,7.0
death_penalty_20055,13,13.0
death_penalty_20066,5,
death_penalty_20068,7,7.0
death_penalty_20073,5,5.0
death_penalty_2008,7,7.0
death_penalty_20084,5,5.0
death_penalty_20085,6,6.0
death_penalty_20153,5,5.0
death_penalty_20154,5,
death_penalty_20157,6,13.0
death_penalty_20158,5,5.0
death_penalty_20166,11,11.0
death_penalty_20177,6,6.0
death_penalty_20187,5,
death_penalty_20204,10,10.0
death_penalty_20205,7,7.0
death_penalty_20208,13,13.0
death_penalty_20220,5,
death_penalty_20222,5,5.0
death_penalty_20234,3,
death_penalty_20235,5,5.0
death_penalty_2024,5,5.0
death_penalty_20251,5,5.0
death_penalty_20272,5,5.0
death_penalty_20279,4,4.0
death_penalty_2028,5,5.0
death_penalty_20301,5,5.0
death_penalty_20308,5,5.0
death_penalty_20320,5,5.0
death_penalty_20326,5,
death_penalty_20331,5,5.0
death_penalty_20338,5,5.0
death_penalty_20346,5,
death_penalty_20349,9,9.0
death_penalty_20353,5,5.0
death_penalty_20359,9,9.0
death_penalty_20360,5,5.0
death_penalty_20369,7,
death_penalty_20372,11,
death_penalty_20379,5,5.0
death_penalty_20389,10,
death_penalty_204,13,13.0
death_penalty_20401,6,6.0
death_penalty_20411,5,5.0
death_penalty_20416,5,5.0
death_penalty_20417,5,
death_penalty_20438,5,
death_penalty_20444,5,
death_penalty_2045,5,5.0
death_penalty_20460,5,5.0
death_penalty_20462,5,5.0
death_penalty_20465,5,
death_penalty_20468,11,11.0
death_penalty_20474,5,5.0
death_penalty_20479,5,5.0
death_penalty_2048,3,
death_penalty_20485,7,
death_penalty_20488,5,5.0
death_penalty_20499,5,5.0
death_penalty_20506,5,5.0
death_penalty_20516,7,7.0
death_penalty_2053,5,5.0
death_penalty_20536,5,5.0
death_penalty_20548,6,
death_penalty_20558,7,7.0
death_penalty_20561,10,10.0
death_penalty_20574,9,9.0
death_penalty_20580,7,
death_penalty_20584,3,3.0
death_penalty_20597,13,13.0
death_penalty_20603,7,5.0
death_penalty_20607,7,7.0
death_penalty_20612,7,7.0
death_penalty_20614,4,
death_penalty_20616,5,5.0
death_penalty_20618,5,
death_penalty_20626,4,
death_penalty_20635,10,10.0
death_penalty_20652,7,7.0
death_penalty_20658,13,13.0
death_penalty_20665,3,3.0
death_penalty_20686,5,5.0
death_penalty_20688,5,5.0
death_penalty_20693,5,5.0
death_penalty_20710,5,
death_penalty_20722,5,
death_penalty_20740,5,5.0
death_penalty_20747,6,6.0
death_penalty_20749,5,5.0
death_penalty_20753,13,13.0
death_penalty_20767,7,7.0
death_penalty_2077,10,10.0
death_penalty_20774,6,
death_penalty_20787,4,
death_penalty_20789,13,13.0
death_penalty_20792,7,5.0
death_penalty_20818,4,4.0
death_penalty_20827,3,3.0
death_penalty_20837,13,13.0
death_penalty_20840,5,5.0
death_penalty_2085,7,7.0
death_penalty_20850,7,
death_penalty_20862,6,
death_penalty_2087,5,5.0
death_penalty_20880,13,13.0
death_penalty_20895,13,13.0
death_penalty_20907,13,13.0
death_penalty_20909,4,4.0
death_penalty_20923,4,
death_penalty_20927,10,
death_penalty_20929,13,13.0
death_penalty_2093,7,7.0
death_penalty_20930,4,4.0
death_penalty_20933,10,10.0
death_penalty_2094,5,5.0
death_penalty_2095,9,
death_penalty_20950,4,4.0
death_penalty_20955,9,
death_penalty_20975,11,11.0
death_penalty_20985,13,13.0
death_penalty_20989,5,5.0
death_penalty_20992,13,13.0
death_penalty_20997,13,
death_penalty_20998,7,7.0
death_penalty_21000,6,6.0
death_penalty_21003,7,
death_penalty_21007,5,5.0
death_penalty_21022,12,
death_penalty_21026,13,13.0
death_penalty_21034,4,
death_penalty_21046,3,7.0
death_penalty_2105,7,7.0
death_penalty_21055,4,4.0
death_penalty_21057,5,5.0
death_penalty_21061,13,13.0
death_penalty_21067,5,5.0
death_penalty_21092,3,
death_penalty_21106,4,4.0
death_penalty_21110,5,5.0
death_penalty_21118,13,
death_penalty_21136,7,7.0
death_penalty_21138,5,
death_penalty_21142,4,4.0
death_penalty_21158,5,5.0
death_penalty_21161,5,5.0
death_penalty_21167,5,
death_penalty_21176,13,13.0
death_penalty_21179,9,
death_penalty_2119,11,
death_penalty_21190,5,5.0
death_penalty_21205,5,
death_penalty_21217,11,11.0
death_penalty_21235,13,
death_penalty_21256,11,11.0
death_penalty_21260,5,5.0
death_penalty_21262,4,4.0
death_penalty_21264,4,4.0
death_penalty_21290,5,5.0
death_penalty_21292,4,4.0
death_penalty_21296,8,8.0
death_penalty_21331,5,
death_penalty_21341,7,7.0
death_penalty_2135,4,4.0
death_penalty_21356,5,5.0
death_penalty_21366,10,10.0
death_penalty_21375,9,9.0
death_penalty_21379,9,
death_penalty_21388,4,4.0
death_penalty_21391,4,4.0
death_penalty_21394,4,
death_penalty_21396,5,
death_penalty_21398,10,10.0
death_penalty_21405,5,5.0
death_penalty_21412,14,
death_penalty_21417,6,6.0
death_penalty_21431,13,13.0
death_penalty_21447,4,4.0
death_penalty_21449,5,
death_penalty_21458,5,5.0
death_penalty_21469,1,
death_penalty_2147,5,5.0
death_penalty_21471,5,5.0
death_penalty_21474,5,
death_penalty_2148,13,6.0
death_penalty_21481,4,4.0
death_penalty_21492,9,9.0
death_penalty_21499,5,5.0
death_penalty_21503,5,5.0
death_penalty_21507,7,7.0
death_penalty_21513,4,
death_penalty_21515,5,
death_penalty_21516,4,4.0
death_penalty_21526,5,5.0
death_penalty_21527,5,
death_penalty_21529,5,5.0
death_penalty_21534,10,10.0
death_penalty_21536,5,
death_penalty_21538,6,
death_penalty_21553,9,9.0
death_penalty_21559,7,7.0
death_penalty_21563,10,
death_penalty_21568,3,
death_penalty_2157,5,5.0
death_penalty_21580,4,4.0
death_penalty_21583,5,7.0
death_penalty_21593,5,
death_penalty_21598,5,5.0
death_penalty_21604,10,10.0
death_penalty_21608,7,
death_penalty_21611,5,7.0
death_penalty_21615,6,6.0
death_penalty_21617,5,
death_penalty_21619,5,
death_penalty_2163,4,4.0
death_penalty_21631,7,7.0
death_penalty_21655,4,4.0
death_penalty_21659,5,5.0
death_penalty_21661,1,
death_penalty_21672,4,4.0
death_penalty_21674,4,
death_penalty_21686,7,7.0
death_penalty_21693,5,
death_penalty_21721,5,5.0
death_penalty_21746,7,7.0
death_penalty_21749,9,
death_penalty_21772,5,5.0
death_penalty_21776,5,5.0
death_penalty_21778,5,3.0
death_penalty_21780,5,
death_penalty_21796,5,5.0
death_penalty_2180,7,7.0
death_penalty_21813,13,13.0
death_penalty_21814,5,
death_penalty_21830,4,
death_penalty_21848,11,11.0
death_penalty_21854,7,7.0
death_penalty_21859,5,5.0
death_penalty_2186,6,6.0
death_penalty_21873,5,5.0
death_penalty_21878,4,
death_penalty_21884,4,4.0
death_penalty_21887,4,
death_penalty_21895,5,5.0
death_penalty_21898,5,5.0
death_penalty_2191,10,10.0
death_penalty_21912,5,5.0
death_penalty_21923,5,5.0
death_penalty_21926,7,7.0
death_penalty_21930,5,5.0
death_penalty_2194,5,
death_penalty_21942,5,
death_penalty_21950,4,4.0
death_penalty_2196,10,
death_penalty_21962,5,5.0
death_penalty_2197,9,
death_penalty_21972,7,7.0
death_penalty_21978,7,7.0
death_penalty_21988,7,7.0
death_penalty_22003,4,
death_penalty_22006,6,6.0
death_penalty_22018,8,
death_penalty_22029,5,5.0
death_penalty_2203,12,
death_penalty_22030,14,14.0
death_penalty_2205,9,9.0
death_penalty_22050,6,6.0
death_penalty_22055,13,13.0
death_penalty_22063,13,13.0
death_penalty_22071,4,4.0
death_penalty_22075,5,
death_penalty_22076,5,5.0
death_penalty_22085,3,3.0
death_penalty_22086,9,9.0
death_penalty_22091,2,2.0
death_penalty_22096,4,4.0
death_penalty_22105,5,5.0
death_penalty_22106,5,5.0
death_penalty_22109,9,9.0
death_penalty_22114,5,5.0
death_penalty_22125,11,11.0
death_penalty_22149,7,7.0
death_penalty_22168,9,
death_penalty_22202,5,5.0
death_penalty_22206,14,
death_penalty_22214,6,6.0
death_penalty_22237,4,4.0
death_penalty_22261,9,9.0
death_penalty_22270,4,4.0
death_penalty_22276,13,13.0
death_penalty_22278,5,5.0
death_penalty_22281,8,8.0
death_penalty_22288,5,5.0
death_penalty_22291,5,5.0
death_penalty_22292,6,6.0
death_penalty_22294,7,7.0
death_penalty_2230,5,5.0
death_penalty_22306,13,13.0
death_penalty_22314,3,3.0
death_penalty_22325,6,6.0
death_penalty_22337,5,5.0
death_penalty_2234,5,
death_penalty_22341,5,5.0
death_penalty_22342,10,
death_penalty_22345,10,10.0
death_penalty_22352,5,5.0
death_penalty_2236,3,3.0
death_penalty_22366,5,5.0
death_penalty_22387,5,5.0
death_penalty_22398,5,5.0
death_penalty_22413,7,7.0
death_penalty_22414,7,7.0
death_penalty_22416,10,7.0
death_penalty_22417,8,
death_penalty_22421,3,3.0
death_penalty_22424,5,
death_penalty_2243,5,5.0
death_penalty_22435,5,5.0
death_penalty_22442,13,13.0
death_penalty_22443,11,11.0
death_penalty_22448,5,5.0
death_penalty_22452,13,13.0
death_penalty_22456,5,5.0
death_penalty_225,13,
death_penalty_22502,7,5.0
death_penalty_22526,5,
death_penalty_22531,7,
death_penalty_22535,7,7.0
death_penalty_22546,5,5.0
death_penalty_22561,5,5.0
death_penalty_22565,13,
death_penalty_22578,9,
death_penalty_22583,5,5.0
death_penalty_22606,13,13.0
death_penalty_22613,4,
death_penalty_22614,7,7.0
death_penalty_2262,5,5.0
death_penalty_22621,9,9.0
death_penalty_22624,7,
death_penalty_22630,7,7.0
death_penalty_22640,9,9.0
death_penalty_22646,7,7.0
death_penalty_22664,7,7.0
death_penalty_22667,5,5.0
death_penalty_22668,5,
death_penalty_2268,5,5.0
death_penalty_22694,11,11.0
death_penalty_22709,13,
death_penalty_22717,4,4.0
death_penalty_22724,7,7.0
death_penalty_22729,6,
death_penalty_22735,5,5.0
death_penalty_22741,5,5.0
death_penalty_22751,5,5.0
death_penalty_22755,5,5.0
death_penalty_22762,5,5.0
death_penalty_2277,10,10.0
death_penalty_22781,5,
death_penalty_22786,12,12.0
death_penalty_22792,9,
death_penalty_22804,7,7.0
death_penalty_22806,7,7.0
death_penalty_22808,9,9.0
death_penalty_22809,5,
death_penalty_22816,7,7.0
death_penalty_2282,5,5.0
death_penalty_22830,5,5.0
death_penalty_22843,3,3.0
death_penalty_22846,6,
death_penalty_22860,5,
death_penalty_22862,7,7.0
death_penalty_22867,3,3.0
death_penalty_2287,13,13.0
death_penalty_22884,10,10.0
death_penalty_22899,5,
death_penalty_22907,5,5.0
death_penalty_22910,6,6.0
death_penalty_22917,5,5.0
death_penalty_22927,5,5.0
death_penalty_22943,5,5.0
death_penalty_22961,5,5.0
death_penalty_22973,5,
death_penalty_22974,5,5.0
death_penalty_22975,5,
death_penalty_22977,5,5.0
death_penalty_22982,5,5.0
death_penalty_22983,5,5.0
death_penalty_22996,3,3.0
death_penalty_22997,3,
death_penalty_23018,12,
death_penalty_23020,9,9.0
death_penalty_23039,7,7.0
death_penalty_23045,5,5.0
death_penalty_23066,5,5.0
death_penalty_23077,5,5.0
death_penalty_23081,5,7.0
death_penalty_23082,12,12.0
death_penalty_23084,10,10.0
death_penalty_23102,11,
death_penalty_23107,5,5.0
death_penalty_23117,4,
death_penalty_23124,5,5.0
death_penalty_23129,5,5.0
death_penalty_23130,14,
death_penalty_23137,5,5.0
death_penalty_23142,7,7.0
death_penalty_23146,3,3.0
death_penalty_2315,7,7.0
death_penalty_23163,4,4.0
death_penalty_23164,9,9.0
death_penalty_23172,5,5.0
death_penalty_23183,7,7.0
death_penalty_23192,13,13.0
death_penalty_23199,5,5.0
death_penalty_23213,4,4.0
death_penalty_23222,14,
death_penalty_23227,5,5.0
death_penalty_23229,5,5.0
death_penalty_23235,5,5.0
death_penalty_23236,7,7.0
death_penalty_23242,13,13.0
death_penalty_23255,11,11.0
death_penalty_23267,4,4.0
death_penalty_23270,5,5.0
death_penalty_23273,5,5.0
death_penalty_23281,14,
death_penalty_23285,14,
death_penalty_23288,9,9.0
death_penalty_23296,1,1.0
death_penalty_23298,7,7.0
death_penalty_23303,5,5.0
death_penalty_23304,5,5.0
death_penalty_23307,5,5.0
death_penalty_23326,5,4.0
death_penalty_23336,11,11.0
death_penalty_23341,5,5.0
death_penalty_23356,7,
death_penalty_23384,5,5.0
death_penalty_23390,5,5.0
death_penalty_23405,5,5.0
death_penalty_2342,5,5.0
death_penalty_23431,3,
death_penalty_23439,5,5.0
death_penalty_23447,7,5.0
death_penalty_23456,7,7.0
death_penalty_23463,5,5.0
death_penalty_23468,5,5.0
death_penalty_2347,5,5.0
death_penalty_23482,3,3.0
death_penalty_23495,5,5.0
death_penalty_23497,4,
death_penalty_2350,2,2.0
death_penalty_23524,7,
death_penalty_23525,6,6.0
death_penalty_23526,5,5.0
death_penalty_23527,8,5.0
death_penalty_23530,5,5.0
death_penalty_23540,2,
death_penalty_23545,5,5.0
death_penalty_23547,5,5.0
death_penalty_23550,7,7.0
death_penalty_23556,6,6.0
death_penalty_23569,5,5.0
death_penalty_23572,1,
death_penalty_23579,5,5.0
death_penalty_23581,7,7.0
death_penalty_23593,1,1.0
death_penalty_23601,7,7.0
death_penalty_2361,3,3.0
death_penalty_23615,10,
death_penalty_23619,7,7.0
death_penalty_23626,4,4.0
death_penalty_23636,3,
death_penalty_23650,5,5.0
death_penalty_23672,7,7.0
death_penalty_23675,5,5.0
death_penalty_23701,10,10.0
death_penalty_23707,5,5.0
death_penalty_23714,5,
death_penalty_23721,3,3.0
death_penalty_2373,5,5.0
death_penalty_23731,4,4.0
death_penalty_23734,11,
death_penalty_23745,10,10.0
death_penalty_23749,4,4.0
death_penalty_23751,5,7.0
death_penalty_23755,5,
death_penalty_23757,5,5.0
death_penalty_2377,2,2.0
death_penalty_23771,11,11.0
death_penalty_23772,5,5.0
death_penalty_23778,7,
death_penalty_23781,14,
death_penalty_23784,5,
death_penalty_23786,7,7.0
death_penalty_23825,5,5.0
death_penalty_23829,5,5.0
death_penalty_23830,3,3.0
death_penalty_23836,5,5.0
death_penalty_23853,5,
death_penalty_23856,5,5.0
death_penalty_23858,5,5.0
death_penalty_23860,12,12.0
death_penalty_23863,7,7.0
death_penalty_23869,7,7.0
death_penalty_23871,6,
death_penalty_23873,7,7.0
death_penalty_23878,5,
death_penalty_23899,7,7.0
death_penalty_23905,5,5.0
death_penalty_23907,1,1.0
death_penalty_23912,5,5.0
death_penalty_23916,7,7.0
death_penalty_23918,5,5.0
death_penalty_23920,5,5.0
death_penalty_23928,11,11.0
death_penalty_23931,10,
death_penalty_23934,5,
death_penalty_23936,5,5.0
death_penalty_23937,5,5.0
death_penalty_23947,4,4.0
death_penalty_23950,13,13.0
death_penalty_23952,11,
death_penalty_23960,5,5.0
death_penalty_23962,10,10.0
death_penalty_23967,11,11.0
death_penalty_23970,11,
death_penalty_23980,6,
death_penalty_23986,5,5.0
death_penalty_23987,7,
death_penalty_23988,5,5.0
death_penalty_23999,9,9.0
death_penalty_24004,9,9.0
death_penalty_2401,14,14.0
death_penalty_2402,5,
death_penalty_24029,9,5.0
death_penalty_24030,5,
death_penalty_24032,6,6.0
death_penalty_24034,5,5.0
death_penalty_24035,5,5.0
death_penalty_24036,5,5.0
death_penalty_2404,5,5.0
death_penalty_24044,4,
death_penalty_24049,5,5.0
death_penalty_24051,5,
death_penalty_24053,6,
death_penalty_24071,6,6.0
death_penalty_24077,5,5.0
death_penalty_24078,2,2.0
death_penalty_24090,10,10.0
death_penalty_24092,6,6.0
death_penalty_24102,4,
death_penalty_24118,9,10.0
death_penalty_24119,7,7.0
death_penalty_24122,5,
death_penalty_24125,13,13.0
death_penalty_24128,4,4.0
death_penalty_24131,4,4.0
death_penalty_24133,9,9.0
death_penalty_24137,11,11.0
death_penalty_24139,13,13.0
death_penalty_24140,5,5.0
death_penalty_24143,7,7.0
death_penalty_24146,5,5.0
death_penalty_24148,5,5.0
death_penalty_24150,9,
death_penalty_24152,10,10.0
death_penalty_24161,5,5.0
death_penalty_24173,7,7.0
death_penalty_24176,5,5.0
death_penalty_2418,3,3.0
death_penalty_24181,5,5.0
death_penalty_24192,5,
death_penalty_24193,5,5.0
death_penalty_24203,6,
death_penalty_24213,9,
death_penalty_24229,11,
death_penalty_24233,4,4.0
death_penalty_24234,14,14.0
death_penalty_24255,10,10.0
death_penalty_24261,5,5.0
death_penalty_24264,5,5.0
death_penalty_24273,5,
death_penalty_24275,9,3.0
death_penalty_24283,5,5.0
death_penalty_24285,5,5.0
death_penalty_2429,13,13.0
death_penalty_24302,10,10.0
death_penalty_24324,7,7.0
death_penalty_24340,5,5.0
death_penalty_24352,8,8.0
death_penalty_24363,5,
death_penalty_24368,8,8.0
death_penalty_24374,7,7.0
death_penalty_24380,11,11.0
death_penalty_24381,5,5.0
death_penalty_24382,10,10.0
death_penalty_24396,8,8.0
death_penalty_24403,8,
death_penalty_24426,9,9.0
death_penalty_24427,9,9.0
death_penalty_24433,2,2.0
death_penalty_2444,5,5.0
death_penalty_24444,13,
death_penalty_24446,7,7.0
death_penalty_24448,10,10.0
death_penalty_24450,9,9.0
death_penalty_24453,8,8.0
death_penalty_24454,4,4.0
death_penalty_24456,7,7.0
death_penalty_24467,3,3.0
death_penalty_2449,7,7.0
death_penalty_24498,5,5.0
death_penalty_245,3,3.0
death_penalty_24510,7,7.0
death_penalty_24518,11,11.0
death_penalty_24536,9,9.0
death_penalty_24546,7,7.0
death_penalty_2455,5,5.0
death_penalty_24554,4,4.0
death_penalty_24563,5,5.0
death_penalty_24578,5,5.0
death_penalty_24583,5,5.0
death_penalty_24596,5,
death_penalty_24602,7,7.0
death_penalty_24609,7,7.0
death_penalty_2461,5,5.0
death_penalty_24613,7,
death_penalty_24619,13,
death_penalty_24624,4,4.0
death_penalty_24627,4,4.0
death_penalty_24628,10,10.0
death_penalty_24632,9,
death_penalty_24633,7,7.0
death_penalty_2465,7,7.0
death_penalty_24653,7,7.0
death_penalty_24655,13,
death_penalty_24657,3,3.0
death_penalty_24658,6,6.0
death_penalty_24667,4,4.0
death_penalty_24669,5,
death_penalty_2468,6,6.0
death_penalty_2469,5,
death_penalty_24693,9,9.0
death_penalty_24714,7,7.0
death_penalty_24719,4,4.0
death_penalty_24720,9,9.0
death_penalty_24722,7,
death_penalty_24726,7,
death_penalty_2474,5,5.0
death_penalty_24746,7,7.0
death_penalty_24750,3,3.0
death_penalty_24752,9,9.0
death_penalty_24758,6,6.0
death_penalty_24761,12,12.0
death_penalty_24769,13,
death_penalty_24774,13,13.0
death_penalty_24778,12,
death_penalty_24780,13,13.0
death_penalty_24814,7,7.0
death_penalty_24854,5,5.0
death_penalty_24857,4,
death_penalty_24869,5,5.0
death_penalty_24876,10,10.0
death_penalty_24880,4,4.0
death_penalty_24881,5,5.0
death_penalty_24884,4,4.0
death_penalty_24895,5,5.0
death_penalty_24907,11,11.0
death_penalty_24913,11,11.0
death_penalty_24914,8,8.0
death_penalty_24915,5,
death_penalty_24921,7,7.0
death_penalty_24944,7,7.0
death_penalty_24951,5,5.0
death_penalty_24964,12,12.0
death_penalty_24965,13,13.0
death_penalty_24966,7,7.0
death_penalty_24984,7,
death_penalty_25006,5,
death_penalty_25009,5,
death_penalty_25016,10,7.0
death_penalty_25029,5,5.0
death_penalty_25040,13,13.0
death_penalty_25041,13,
death_penalty_25043,10,10.0
death_penalty_25046,11,11.0
death_penalty_25048,13,13.0
death_penalty_25064,5,
death_penalty_25067,4,
death_penalty_25069,7,7.0
death_penalty_25070,7,7.0
death_penalty_25077,5,5.0
death_penalty_25080,5,5.0
death_penalty_25083,5,
death_penalty_25096,8,8.0
death_penalty_25125,7,7.0
death_penalty_25155,5,5.0
death_penalty_25161,7,7.0
death_penalty_25165,5,
death_penalty_25175,5,5.0
